PGM_SYS_ID,ENTERED_YEAR,EARLIEST_PROGRAM_BEGIN_YEAR,lag_years
1000000041053E0001,2015,2014,1
1000000041059E0001,2015,2014,1
1000000041059E0002,2021,2014,7
1000000041067E0001,2015,2014,1
1000000053001E0104,2015,2014,1
100000005300500030,2015,2014,1
1000000053005E0001,2015,2014,1
1000000053005E0015,2015,2014,1
1000000053009E0001,2015,2014,1
1000000053009T0001,2015,2014,1
1000000053009T0004,2015,2014,1
1000000053021E0001,2015,2014,1
1000000053021E0002,2015,2014,1
1000000053027C0001,2015,2014,1
1000000053027C0002,2015,2014,1
1000000053027E0028,2015,2014,1
100000005303300901,2015,2014,1
100000005303300902,2015,2014,1
1000000053033C0172,2015,2014,1
1000000053033C0173,2015,2014,1
1000000053033C0175,2015,2014,1
1000000053033C0176,2015,2014,1
1000000053033C0177,2015,2014,1
1000000053033C0178,2015,2014,1
1000000053033C0179,2015,2014,1
1000000053033C0180,2015,2014,1
1000000053033E0001,2015,2014,1
1000000053043T0023,2015,2014,1
1000000053045E0001,2015,2014,1
100000005304700021,2015,2014,1
100000005304700022,2015,2014,1
1000000053047E0001,2015,2014,1
1000000053053C0028,2015,2014,1
1000000053053E0007,2015,2014,1
1000000053055E0002,2015,2014,1
1000000053061C0050,2015,2014,1
1000000053061E0001,2015,2014,1
1000000053063E0001,2015,2014,1
1000000053063E0002,2015,2014,1
1000000053063E0003,2015,2014,1
1000000053063T0003,2015,2014,1
1000000053063T0004,2015,2014,1
1000000053069E0007,2015,2014,1
1000000053077C0020,2015,2014,1
1000000053077E0001,2015,2014,1
1000000053077E0002,2015,2014,1
1000000053077E0003,2015,2014,1
1000000053077T0030,2015,2014,1
1000000053077T0072,2015,2014,1
AK0000000201000015,2015,2014,1
AK0000000201000016,2015,2014,1
AK0000000201000025,2015,2000,15
AK0000000201000028,2015,2013,2
AK0000000201000030,2015,2011,4
AK0000000201000031,2015,2011,4
AK0000000201000032,2015,2014,1
AK0000000201000033,2015,2013,2
AK0000000201300005,2015,2000,15
AK0000000201300011,2015,2000,15
AK0000000201300012,2015,2013,2
AK0000000201300013,2015,2009,6
AK0000000201300015,2020,2018,2
AK0000000201300016,2020,2014,6
AK0000000201300017,2024,2023,1
AK0000000201600002,2015,2003,12
AK0000000201600003,2015,1998,17
AK0000000201600004,2015,1996,19
AK0000000201600008,2015,2000,15
AK0000000201600009,2015,2002,13
AK0000000201600012,2015,2005,10
AK0000000201600013,2015,2006,9
AK0000000201600015,2015,2014,1
AK0000000201600016,2015,2014,1
AK0000000201600019,2015,1996,19
AK0000000201600024,2015,2013,2
AK0000000201600026,2015,2011,4
AK0000000201600027,2015,2013,2
AK0000000201600028,2016,2013,3
AK0000000201600029,2019,2014,5
AK0000000202000001,2015,1999,16
AK0000000202000002,2015,2004,11
AK0000000202000013,2015,2009,6
AK0000000202000021,2015,2014,1
AK0000000202000022,2015,2003,12
AK0000000202000023,2015,2004,11
AK0000000202000025,2015,2002,13
AK0000000202000030,2015,2008,7
AK0000000202000031,2015,2003,12
AK0000000202000032,2015,2000,15
AK0000000202000035,2015,2014,1
AK0000000202000041,2015,2014,1
AK0000000202000043,2015,2014,1
AK0000000202000047,2015,2014,1
AK0000000202000049,2015,2003,12
AK0000000202000050,2015,2003,12
AK0000000202000053,2015,2003,12
AK0000000202000055,2015,2003,12
AK0000000202000056,2015,2003,12
AK0000000202000057,2015,2014,1
AK0000000202000059,2015,2003,12
AK0000000202000061,2015,2002,13
AK0000000202000062,2015,2003,12
AK0000000202000070,2015,2001,14
AK0000000202000071,2015,2014,1
AK0000000202000073,2015,2002,13
AK0000000202000074,2015,1998,17
AK0000000202000076,2015,2014,1
AK0000000202000080,2016,2010,6
AK0000000202000084,2015,2003,12
AK0000000202000085,2015,2013,2
AK0000000202000088,2015,2006,9
AK0000000202000090,2015,2019,-4
AK0000000202000092,2015,2008,7
AK0000000202000093,2015,2004,11
AK0000000202000094,2015,2013,2
AK0000000202000095,2016,2017,-1
AK0000000202000097,2015,2008,7
AK0000000202000101,2015,2008,7
AK0000000202000102,2015,2008,7
AK0000000202000104,2019,2021,-2
AK0000000202000105,2016,2016,0
AK00000002020E0003,2015,2014,1
AK0000000205000075,2015,2014,1
AK0000000205000076,2015,2013,2
AK0000000205000077,2015,2013,2
AK0000000205000078,2015,2013,2
AK0000000205000079,2015,2013,2
AK0000000205000080,2015,2011,4
AK0000000205000081,2015,2013,2
AK0000000205000082,2015,2013,2
AK0000000205000083,2015,2013,2
AK0000000205000084,2015,2013,2
AK0000000205000085,2015,2019,-4
AK0000000205000086,2015,2013,2
AK0000000205000087,2015,2013,2
AK0000000205000088,2015,2013,2
AK0000000205000089,2015,2013,2
AK0000000205000090,2015,2013,2
AK0000000205000091,2015,2013,2
AK0000000205000093,2016,2014,2
AK0000000205000094,2019,2012,7
AK0000000205000096,2023,2021,2
AK0000000206000001,2015,1997,18
AK0000000206000003,2015,2000,15
AK0000000206000004,2015,2000,15
AK0000000206000005,2015,1997,18
AK0000000206000006,2015,2013,2
AK0000000206000007,2015,2013,2
AK0000000206000008,2015,2013,2
AK0000000206000009,2015,1997,18
AK0000000206000011,2020,2019,1
AK0000000207000001,2015,2000,15
AK0000000207000002,2015,2009,6
AK0000000207000003,2015,2013,2
AK0000000207000004,2015,2013,2
AK0000000207000005,2015,2013,2
AK0000000207000006,2015,2013,2
AK0000000207000008,2015,2018,-3
AK0000000207000009,2015,2017,-2
AK0000000207000010,2019,2017,2
AK0000000207000011,2020,2017,3
AK0000000207000012,2020,2019,1
AK0000000207000013,2020,2019,1
AK0000000207000014,2020,2019,1
AK0000000207000015,2020,2012,8
AK0000000209000001,2015,1998,17
AK0000000209000002,2015,2002,13
AK0000000209000003,2015,1999,16
AK0000000209000004,2015,2001,14
AK0000000209000007,2015,2000,15
AK0000000209000010,2015,2001,14
AK0000000209000011,2015,2002,13
AK0000000209000013,2015,2002,13
AK0000000209000021,2015,2000,15
AK0000000209000022,2015,2009,6
AK0000000209000023,2015,2012,3
AK0000000209000050,2015,2019,-4
AK0000000209000053,2015,2013,2
AK0000000209000055,2015,2002,13
AK0000000209000056,2015,1997,18
AK0000000209000057,2022,2010,12
AK0000000209000081,2015,2009,6
AK0000000209060002,2015,2001,14
AK0000000209060003,2015,2005,10
AK0000000209060004,2015,2011,4
AK0000000209060005,2019,2024,-5
AK0000000210000002,2015,2003,12
AK0000000210000005,2015,2018,-3
AK0000000210000007,2015,2003,12
AK0000000210000008,2015,2013,2
AK0000000210000017,2015,2008,7
AK0000000210500001,2020,2019,1
AK0000000211000002,2015,2005,10
AK0000000211000003,2015,2005,10
AK0000000211000004,2015,2003,12
AK0000000211000005,2015,2005,10
AK0000000211000007,2015,2013,2
AK0000000211000008,2015,2014,1
AK0000000211000010,2015,2005,10
AK0000000211000013,2015,2014,1
AK0000000211000014,2015,2014,1
AK0000000211000020,2015,2014,1
AK0000000211000025,2024,2007,17
AK0000000211000027,2015,2021,-6
AK0000000211000028,2015,2018,-3
AK0000000211000029,2020,2016,4
AK0000000211010001,2015,2013,2
AK0000000211010002,2015,2013,2
AK0000000211010003,2015,2013,2
AK0000000212200003,2015,2002,13
AK0000000212200006,2015,2004,11
AK0000000212200007,2015,1997,18
AK0000000212200008,2015,1997,18
AK0000000212200009,2015,2000,15
AK0000000212200010,2015,2003,12
AK0000000212200011,2015,2002,13
AK0000000212200031,2015,2002,13
AK0000000212200033,2015,2003,12
AK0000000212200034,2015,1982,33
AK0000000212200037,2015,2003,12
AK0000000212200038,2015,2003,12
AK0000000212200041,2015,2003,12
AK0000000212200043,2015,2003,12
AK0000000212200045,2015,2002,13
AK0000000212200046,2015,2004,11
AK0000000212200054,2015,2008,7
AK0000000212200056,2015,2014,1
AK0000000212200057,2015,2003,12
AK0000000212200060,2015,2019,-4
AK0000000212200061,2015,1997,18
AK0000000212200062,2015,2001,14
AK0000000212200065,2015,2001,14
AK0000000212200066,2015,2003,12
AK0000000212200067,2015,2002,13
AK0000000212200069,2015,2002,13
AK0000000212200073,2015,2004,11
AK0000000212200075,2015,2002,13
AK0000000212200078,2015,2005,10
AK0000000212200081,2015,1998,17
AK0000000212200088,2015,2003,12
AK0000000212200089,2015,2003,12
AK0000000212200090,2015,2002,13
AK0000000212200093,2015,2014,1
AK0000000212200094,2015,2014,1
AK0000000212200102,2015,2005,10
AK0000000212200103,2015,2013,2
AK0000000212200104,2015,2009,6
AK0000000212200105,2015,2016,-1
AK0000000212200106,2015,2015,0
AK0000000212200107,2015,2019,-4
AK0000000212200108,2015,2014,1
AK0000000212200109,2015,2010,5
AK0000000212200110,2015,2003,12
AK0000000212200111,2015,2012,3
AK0000000212200112,2015,2014,1
AK0000000212200113,2015,2011,4
AK0000000212200114,2016,2015,1
AK0000000212290002,2015,2003,12
AK0000000212290003,2015,2006,9
AK0000000212290004,2015,2011,4
AK0000000213000012,2015,1997,18
AK0000000213000013,2015,2012,3
AK0000000213000017,2015,2014,1
AK0000000213000018,2015,1998,17
AK0000000213000020,2015,2003,12
AK0000000213000023,2015,1997,18
AK0000000213000026,2015,2013,2
AK0000000213000027,2015,2003,12
AK0000000213000028,2015,2011,4
AK0000000213000029,2015,2011,4
AK0000000213000032,2015,2013,2
AK0000000213000033,2020,2021,-1
AK0000000213000034,2020,2018,2
AK0000000213000035,2021,2020,1
AK000000021300016A,2015,2013,2
AK0000000215000001,2015,1979,36
AK0000000215000004,2015,1998,17
AK0000000215000006,2015,1998,17
AK0000000215000011,2015,2000,15
AK0000000215000013,2015,2002,13
AK0000000215000016,2015,2000,15
AK0000000215000018,2015,1997,18
AK0000000215000019,2015,2003,12
AK0000000215000021,2015,2019,-4
AK0000000215000022,2015,2011,4
AK0000000215000023,2015,2011,4
AK0000000215000024,2015,2013,2
AK0000000215000025,2015,2013,2
AK0000000215000026,2020,2022,-2
AK0000000216400001,2015,2013,2
AK0000000216400003,2019,2013,6
AK0000000217000004,2015,2014,1
AK0000000217000005,2015,2006,9
AK0000000217000007,2015,2011,4
AK0000000217000008,2015,2011,4
AK0000000217000009,2015,2013,2
AK0000000217000010,2017,2014,3
AK0000000217090002,2015,2006,9
AK0000000218000011,2015,1999,16
AK0000000218000012,2015,2005,10
AK0000000218000013,2015,2014,1
AK0000000218000014,2015,2019,-4
AK0000000218000015,2015,2011,4
AK0000000218000017,2015,1997,18
AK0000000218000018,2015,2013,2
AK0000000218000019,2015,2013,2
AK0000000218000021,2015,2019,-4
AK0000000218000022,2015,2013,2
AK0000000218000023,2015,2013,2
AK0000000218000024,2015,2013,2
AK0000000218000025,2015,2013,2
AK0000000218000026,2015,2013,2
AK0000000218000027,2015,2013,2
AK0000000218000028,2015,2013,2
AK0000000218000029,2015,2013,2
AK0000000218500002,2015,2003,12
AK0000000218500003,2015,1997,18
AK0000000218500004,2015,1997,18
AK0000000218500005,2015,1997,18
AK0000000218500006,2015,2003,12
AK0000000218500007,2015,1980,35
AK0000000218500008,2015,1997,18
AK0000000218500013,2015,2003,12
AK0000000218500014,2015,2003,12
AK0000000218500015,2015,1979,36
AK0000000218500017,2015,1981,34
AK0000000218500018,2015,1997,18
AK0000000218500022,2015,1997,18
AK0000000218500031,2015,1980,35
AK0000000218500050,2015,2001,14
AK0000000218500054,2015,2002,13
AK0000000218500057,2015,2015,0
AK0000000218500062,2015,2002,13
AK0000000218500068,2015,2014,1
AK0000000218500069,2015,2015,0
AK0000000218500071,2015,1999,16
AK0000000218500072,2015,2003,12
AK0000000218500073,2015,2014,1
AK0000000218500075,2015,1997,18
AK0000000218500076,2015,2015,0
AK0000000218500082,2015,2013,2
AK0000000218500086,2015,2002,13
AK0000000218500093,2015,2005,10
AK0000000218500096,2015,2016,-1
AK0000000218500099,2015,2013,2
AK0000000218500101,2015,1998,17
AK0000000218500102,2015,2003,12
AK0000000218500103,2015,2013,2
AK0000000218500104,2015,2015,0
AK0000000218500105,2015,2005,10
AK0000000218500106,2015,1997,18
AK0000000218500115,2015,2013,2
AK0000000218500116,2015,2013,2
AK0000000218500122,2015,2018,-3
AK0000000218500127,2015,2013,2
AK0000000218500128,2015,2008,7
AK0000000218500129,2015,2013,2
AK0000000218500130,2015,2013,2
AK0000000218500131,2015,2013,2
AK0000000218500132,2015,2013,2
AK0000000218500133,2015,2013,2
AK0000000218500134,2015,2014,1
AK0000000218500135,2015,2021,-6
AK0000000218500136,2015,2019,-4
AK0000000218500137,2015,2021,-6
AK0000000218500139,2016,2016,0
AK0000000218500140,2016,2019,-3
AK0000000218500141,2016,2016,0
AK0000000218500143,2019,2018,1
AK0000000218500144,2019,2018,1
AK0000000218500147,2020,2019,1
AK0000000218500148,2021,2025,-4
AK0000000218500149,2020,2022,-2
AK0000000218500150,2021,2020,1
AK0000000218500151,2021,2021,0
AK0000000218500152,2022,2021,1
AK0000000218500153,2022,2021,1
AK0000000218500154,2022,2021,1
AK0000000218500155,2024,2023,1
AK0000000218500156,2024,2023,1
AK0000000218500158,2024,2023,1
AK0000000218500159,2025,2024,1
AK0000000218530001,2015,1984,31
AK0000000218560002,2015,2001,14
AK0000000218560004,2015,1997,18
AK0000000218560010,2015,1997,18
AK0000000218560012,2015,1999,16
AK0000000218560013,2015,2005,10
AK0000000218590001,2015,1998,17
AK0000000218590004,2015,1997,18
AK0000000218590009,2015,1997,18
AK0000000218590012,2015,2002,13
AK0000000218590013,2015,2013,2
AK0000000218590017,2015,2011,4
AK0000000218590018,2015,2005,10
AK0000000218590019,2015,2006,9
AK0000000218590020,2015,2011,4
AK0000000218590021,2015,2013,2
AK0000000218590022,2015,2010,5
AK0000000218590023,2015,2013,2
AK0000000218800002,2015,1999,16
AK0000000218800003,2015,2003,12
AK0000000218800005,2015,2013,2
AK0000000218800006,2015,2013,2
AK0000000218800007,2015,2013,2
AK0000000218800008,2015,2013,2
AK0000000218800009,2015,2013,2
AK0000000218800010,2015,2013,2
AK0000000218800011,2015,2013,2
AK0000000218800012,2020,2019,1
AK0000000219500001,2020,2019,1
AK0000000219800001,2020,2013,7
AK0000000220100003,2015,2018,-3
AK0000000220100004,2015,1998,17
AK0000000220100006,2015,2008,7
AK0000000220100008,2015,2013,2
AK0000000222000005,2015,2013,2
AK0000000222000006,2015,2011,4
AK0000000222000007,2015,2014,1
AK0000000222000008,2015,2013,2
AK0000000222000009,2020,2014,6
AK0000000223100010,2015,2005,10
AK0000000223100011,2015,2013,2
AK0000000223100013,2015,1998,17
AK0000000223100014,2015,1997,18
AK0000000223100015,2015,1997,18
AK0000000223100016,2015,1997,18
AK0000000223100017,2015,2013,2
AK0000000223100018,2015,2013,2
AK0000000223100020,2015,2013,2
AK0000000223100021,2015,2011,4
AK0000000223200001,2015,2000,15
AK0000000223200002,2015,2007,8
AK0000000223200003,2015,2021,-6
AK0000000223200004,2015,2013,2
AK0000000224000002,2015,2003,12
AK0000000224000004,2015,2000,15
AK0000000224000005,2015,2014,1
AK0000000224000006,2015,2003,12
AK0000000224000007,2015,2007,8
AK0000000224000008,2015,2008,7
AK0000000224000009,2015,2008,7
AK0000000224000010,2015,2011,4
AK0000000224000011,2015,2008,7
AK0000000224000012,2015,2011,4
AK0000000226100003,2015,2014,1
AK0000000226100019,2015,2005,10
AK0000000226100020,2015,2002,13
AK0000000226100030,2015,2002,13
AK0000000226100031,2015,2000,15
AK0000000226100032,2015,2000,15
AK0000000226100034,2015,2013,2
AK0000000226100035,2015,1998,17
AK0000000226100036,2015,2005,10
AK0000000226100037,2015,2011,4
AK0000000226100038,2015,2011,4
AK0000000226100039,2015,2011,4
AK0000000226100040,2021,2016,5
AK0000000227000001,2015,2017,-2
AK0000000227000002,2015,2013,2
AK0000000227000003,2015,2013,2
AK0000000227000004,2015,2013,2
AK0000000227000005,2015,2013,2
AK0000000227000006,2015,2013,2
AK0000000227000007,2015,2013,2
AK0000000228000001,2015,2005,10
AK0000000228000003,2015,1997,18
AK0000000228000013,2015,2011,4
AK0000000228000014,2015,2011,4
AK0000000229000002,2015,1993,22
AK0000000229000003,2015,2000,15
AK0000000229000004,2015,2025,-10
AK0000000229000053,2015,2005,10
AK0000000229000054,2015,1997,18
AK0000000229000056,2015,2013,2
AK0000000229000057,2015,2019,-4
AK0000000229000058,2015,2013,2
AK0000000229000059,2015,2013,2
AK0000000229000060,2015,2013,2
AK0000000229000061,2015,2014,1
AK0000000229000062,2015,2013,2
AK0000000229000063,2015,2013,2
AK0000000229000064,2015,2013,2
AK0000000229000065,2015,2013,2
AK0000000229000067,2015,2013,2
AK0000000229000068,2016,2016,0
AK0000000229000069,2015,2004,11
AK0000000229000070,2015,2023,-8
AK0000000229000071,2015,2017,-2
AK0000000229000072,2015,2013,2
AK0000000229000073,2015,2011,4
AK0000000229000074,2015,2011,4
AK0000000229000075,2015,2011,4
AK0000000229000076,2015,2013,2
AK0000000229000078,2015,2014,1
AK0000000229000079,2015,2013,2
AK0000000229000080,2015,2013,2
AK0000000229000081,2015,2013,2
AK0000000229000082,2015,2013,2
AK0000000229000083,2015,2013,2
AK0000000229000084,2015,2013,2
AK0000000229000085,2015,2013,2
AK0000000229000086,2015,2013,2
AK0000000229000087,2015,2013,2
AK0000000229000088,2020,2014,6
AK0000000229060003,2015,2003,12
AK0000000229090002,2022,2003,19
AK0000000229090004,2015,1997,18
AK0000000277700046,2015,2003,12
AK0000000277700047,2015,2003,12
AK0000000277700061,2015,2005,10
AK0000000277700062,2015,2014,1
AK0000000277700063,2015,2003,12
AK0000000277700064,2015,2010,5
AK0000000277700068,2015,2015,0
AK0000000277700074,2015,2003,12
AK0000000277700075,2015,2014,1
AK0000000277700076,2015,2003,12
AK0000000277700078,2015,2003,12
AK0000000277700084,2015,2003,12
AK0000000277700085,2015,2003,12
AK0000000277700086,2015,2003,12
AK0000000277700088,2015,2014,1
AK0000000277700093,2015,2003,12
AK0000000277700096,2015,2003,12
AK0000000277700098,2015,2014,1
AK0000000277700099,2015,2003,12
AK0000000277700100,2015,2004,11
AK0000000277700103,2015,2019,-4
AK0000000277700105,2015,2013,2
AK0000000277700106,2015,2005,10
AK0000000277700107,2015,2008,7
AK0000000277700108,2015,2013,2
AK0000000277700109,2015,2008,7
AK0000000277700110,2015,2010,5
AK0000000277700111,2015,2013,2
AK0000000277790001,2015,2003,12
AK0000000277790010,2015,2003,12
AK0000000277790011,2015,2003,12
AK0000000277790022,2015,2003,12
AK0000000277790026,2015,2014,1
AK0000000277790053,2015,2003,12
AK0000000277790059,2015,2018,-3
AK0000000277790062,2015,2000,15
AK0000000277790064,2015,2003,12
AK0000000277790065,2015,2003,12
AK0000000277790114,2015,2014,1
AK0000000277790115,2015,2006,9
AK0000000277790117,2015,2019,-4
AK0000000277790118,2015,2019,-4
AK0000000277790120,2015,2021,-6
AK0000000277790122,2015,2005,10
AK0000000277790123,2015,2021,-6
AK0000000277790124,2015,2003,12
AK0000000277790127,2015,2013,2
AK0000000277790128,2015,2016,-1
AK0000000277790129,2019,2019,0
AK0000000277790130,2015,2007,8
AK0000000277790520,2015,2003,12
AK0000000277790521,2015,2014,1
AL0000000100100001,2015,2014,1
AL0000000100100005,2015,2014,1
AL0000000100100008,2015,2014,1
AL0000000100100009,2015,2014,1
AL0000000100100010,2015,2014,1
AL0000000100100015,2015,2014,1
AL0000000100100016,2015,2014,1
AL0000000100100017,2021,2020,1
AL0000000100300004,2015,2014,1
AL0000000100300006,2015,2014,1
AL0000000100300007,2015,2014,1
AL0000000100300013,2015,2014,1
AL0000000100300014,2015,2014,1
AL0000000100300016,2015,2014,1
AL0000000100300019,2015,2014,1
AL0000000100300025,2015,2014,1
AL0000000100300026,2015,2014,1
AL0000000100300029,2015,2014,1
AL0000000100300033,2015,2014,1
AL0000000100300034,2015,2014,1
AL0000000100300039,2015,2014,1
AL0000000100300043,2015,2014,1
AL0000000100300044,2015,2015,0
AL0000000100300045,2015,2024,-9
AL0000000100300046,2015,2014,1
AL0000000100300047,2015,2014,1
AL0000000100300048,2019,2016,3
AL0000000100300049,2017,2016,1
AL000000010030EVER,2015,2014,1
AL000000010030OVER,2015,2014,1
AL000000010030S002,2015,2014,1
AL000000010030S008,2015,2014,1
AL000000010030S009,2015,2020,-5
AL0000000100500003,2015,2014,1
AL0000000100500013,2015,2014,1
AL0000000100500015,2015,2014,1
AL0000000100500019,2015,2025,-10
AL0000000100500022,2015,2014,1
AL0000000100500023,2015,2014,1
AL0000000100500026,2015,2014,1
AL0000000100500027,2015,2014,1
AL0000000100500028,2016,2016,0
AL000000010050RPCO,2015,2014,1
AL000000010050S003,2015,2014,1
AL000000010050S008,2015,2014,1
AL000000010050S012,2015,2014,1
AL000000010050S014,2015,2014,1
AL000000010050S017,2015,2015,0
AL0000000100700001,2015,2014,1
AL0000000100700011,2015,2014,1
AL0000000100700012,2015,2014,1
AL0000000100700014,2015,2014,1
AL0000000100700015,2015,2014,1
AL0000000100700017,2020,2020,0
AL0000000100700018,2025,2021,4
AL000000010070CCS3,2015,2014,1
AL000000010070CPVS,2021,2021,0
AL000000010070GBS1,2015,2014,1
AL000000010070GES1,2015,2014,1
AL000000010070S003,2015,2014,1
AL000000010070S006,2015,2014,1
